0,1
73 vs 176,0.5906516369202935
73 vs 177,0.36603166503664014
73 vs 178,0.319983416252073
73 vs 179,0.4027873453246588
73 vs 180,0.217132287281541
73 vs 181,0.5010141599693838
73 vs 182,0.5551282051282052
73 vs 183,0.5991452991452992
73 vs 184,0.4795700982268147
73 vs 185,0.4930220691414722
73 vs 186,0.4928343629836167
73 vs 187,0.31327975507079986
73 vs 188,0.43591657099119785
73 vs 189,0.5607645533018667
73 vs 190,0.5253986477867075
73 vs 191,0.6398966704936854
73 vs 192,0.46661563974996806
73 vs 193,0.4388251052430157
73 vs 194,0.3135696163059347
73 vs 195,0.5517285368031637
73 vs 196,0.6355830736427751
73 vs 197,0.33441127694859035
73 vs 198,0.4075902538589106
73 vs 199,0.538160015771956
73 vs 200,0.5802908534251818
73 vs 201,0.6767891312667432
73 vs 202,0.6108783008036739
73 vs 203,0.6844623038652888
73 vs 204,0.3121699196326062
73 vs 205,0.43353035392836387
73 vs 206,0.41283964791427474
73 vs 207,0.5134604754007739
73 vs 208,0.5672499326728181
73 vs 209,0.5614364077050644
73 vs 210,0.5034889654292639
73 vs 211,0.42150784538844244
73 vs 212,0.6447569843092231
73 vs 213,0.44565633371603514
73 vs 214,0.6004806967493533
73 vs 215,0.5546880979716801
73 vs 216,0.3037441000127567
73 vs 217,0.544833524684271
73 vs 218,0.4192180125015946
73 vs 219,0.5373612705702259
73 vs 220,0.6145171578007399
73 vs 221,0.30480522793955633
73 vs 222,0.5486445975251946
73 vs 223,0.5979107312440646
73 vs 224,0.27704072231435417
73 vs 225,0.7244610281923715
73 vs 226,0.5217948717948718
73 vs 227,0.3656588850618701
73 vs 228,0.31480691779199244
73 vs 229,0.5682421227197347
73 vs 230,0.42232427605561934
73 vs 231,0.6829123612705703
73 vs 232,0.43365963703748467
73 vs 233,0.48456435769868605
73 vs 234,0.6586681974741676
73 vs 235,0.6212798188544457
73 vs 236,0.2257622145681847
73 vs 237,0.48181528256155126
73 vs 238,0.436477867074882
73 vs 239,0.5998492386552088
73 vs 240,0.3845858121977525
73 vs 241,0.5631968363311647
73 vs 242,0.6033784071097505
73 vs 243,0.5555293333900299
73 vs 244,0.45942316390077576
73 vs 245,0.5458833284557605
73 vs 246,0.6170963364993215
73 vs 247,0.45102691669855843
73 vs 248,0.5617617042990177
73 vs 249,0.3319492282178849
73 vs 250,0.2684937137673456
73 vs 251,0.3735871922439087
73 vs 252,0.5720324658757495
73 vs 253,0.4892843474933027
73 vs 254,0.5677254751881616
73 vs 255,0.6207169281796148
73 vs 256,0.2824276055619339
73 vs 257,0.5094017094017094
73 vs 258,0.4165965046562061
73 vs 259,0.4858320576604159
73 vs 260,0.4767850723074603
73 vs 261,0.34323255517285367
73 vs 262,0.5783901007781604
73 vs 263,0.41012246460007656
73 vs 264,0.5963579538206404
73 vs 265,0.4906174256920526
73 vs 266,0.44052812858783
73 vs 267,0.4556685437282452
73 vs 268,0.5991927825261159
73 vs 269,0.47116341370072706
73 vs 270,0.3415550452863886
73 vs 271,0.5962027469490155
73 vs 272,0.324909639835013
73 vs 273,0.35365480290853424
73 vs 274,0.5878789811625632
73 vs 275,0.26229589233320577
73 vs 276,0.5331433998100664
73 vs 277,0.36928321356182053
73 vs 278,0.6041204235234086
73 vs 279,0.5785814517157801
73 vs 280,0.5164115320831739
73 vs 281,0.47918101798698803
73 vs 282,0.5225188161755328
73 vs 283,0.5120551090700345
73 vs 284,0.4091940581990333
73 vs 285,0.6062571756601608
73 vs 286,0.5826784879023685
73 vs 287,0.5381681336905219
73 vs 288,0.355963770889144
73 vs 289,0.5264446995790278
73 vs 290,0.5375770719054302
73 vs 291,0.4712335757111876
73 vs 292,0.3585351630127749
73 vs 293,0.4302350427350427
73 vs 294,0.5372605835292403
73 vs 295,0.3799846919249904
73 vs 296,0.6453014647044497
73 vs 297,0.3098099247352979
73 vs 298,0.30254496747034065
73 vs 299,0.5044871794871795
73 vs 300,0.3825766273527467
73 vs 301,0.42683377981885445
73 vs 302,0.37338308457711444
73 vs 303,0.5003252965939533
73 vs 304,0.517113152187779
73 vs 305,0.41660500914232257
73 vs 306,0.453591019262661
73 vs 307,0.5179678530424798
73 vs 308,0.42410383977548155
73 vs 309,0.4630389718076285
73 vs 310,0.5744992983798954
73 vs 311,0.4342156737679126
73 vs 312,0.5951460645490496
73 vs 313,0.3165454777395076
73 vs 314,0.5186503380533232
73 vs 315,0.4852468427095293
73 vs 316,0.36299272866437043
73 vs 317,0.2891822936599056
73 vs 318,0.5838436025003189
73 vs 319,0.4822344322344323
73 vs 320,0.604987881107284
73 vs 321,0.43810435004464854
73 vs 322,0.3083237657864524
73 vs 323,0.36148389108588114
73 vs 324,0.3648552111238679
73 vs 325,0.49105328060551945
73 vs 326,0.3334176694873212
73 vs 327,0.4145107794361526
73 vs 328,0.20538333971169792
73 vs 329,0.38386273759408085
73 vs 330,0.6494514606454905
73 vs 331,0.4065314453374154
73 vs 332,0.7012274808294708
73 vs 333,0.5929582854955989
73 vs 334,0.4772866437045542
73 vs 335,0.4770952927669345
73 vs 336,0.2843602500318918
73 vs 337,0.44915592975294466
73 vs 338,0.3478313560403113
73 vs 339,0.28845197091465746
73 vs 340,0.3953082572485558
73 vs 341,0.5112641918612069
73 vs 342,0.3708856004875905
73 vs 343,0.4262214568184718
73 vs 344,0.6121093251690266
73 vs 345,0.5795573414976399
73 vs 346,0.3177063400943998
73 vs 347,0.24050580431177446
73 vs 348,0.4988320505733442
73 vs 349,0.4536420461793596
73 vs 350,0.5026174488861056
73 vs 351,0.4151486158948845
73 vs 352,0.3228728154101288
73 vs 353,0.4991644342390611
73 vs 354,0.5085470085470085
73 vs 355,0.4236467236467237
73 vs 356,0.469877818882794
73 vs 357,0.6032083173874219
73 vs 358,0.43849343028447507
73 vs 359,0.3461729812476081
73 vs 360,0.32533132060495246
73 vs 361,0.4395107794361526
73 vs 362,0.5200727133562953
73 vs 363,0.49179742314070674
73 vs 364,0.4042139728706893
73 vs 365,0.33356121490449847
73 vs 366,0.4624933938366774
73 vs 367,0.5403195185460331
73 vs 368,0.660530679933665
73 vs 369,0.5464281158311008
73 vs 370,0.32250924862865155
73 vs 371,0.43187906620742444
73 vs 372,0.4648041842071693
73 vs 373,0.3294361525704809
73 vs 374,0.29647914274779946
73 vs 375,0.4684745786735836
73 vs 376,0.3173582636269204
73 vs 377,0.6430945505572372
73 vs 378,0.46002041076667943
73 vs 379,0.28188544457201176
73 vs 380,0.35282561551218267
73 vs 381,0.6395299145299146
73 vs 382,0.6949419568822554
73 vs 383,0.5722030871284602
73 vs 384,0.5812476081132797
73 vs 385,0.3834672789896671
73 vs 386,0.38265084832249013
73 vs 387,0.34266488072458223
73 vs 388,0.4029212909809925
73 vs 389,0.6379640260237275
73 vs 390,0.41420693734126574
73 vs 391,0.5811838244674066
73 vs 392,0.4118637581324148
73 vs 393,0.27854318152825613
73 vs 394,0.30935068248501085
73 vs 395,0.6106327337670622
73 vs 396,0.5137964026023727
73 vs 397,0.4044457201173619
73 vs 398,0.28459856892692714
73 vs 399,0.1811551218267636
73 vs 400,0.5999831843115424
73 vs 401,0.6201364970021687
73 vs 402,0.41516137262405917
73 vs 403,0.5681993501572079
73 vs 404,0.5766702617448887
73 vs 405,0.26544839903048856
73 vs 406,0.5604605179232044
73 vs 407,0.5290279372368925
73 vs 408,0.48921418548284223
73 vs 409,0.2696864679451744
73 vs 410,0.6345643576986861
73 vs 411,0.5277076157673173
73 vs 412,0.6975762214568184
73 vs 413,0.3489305608708594
73 vs 414,0.37101033295063146
73 vs 415,0.3302421459137877
73 vs 416,0.48655896342463506
73 vs 417,0.6119977037887486
73 vs 418,0.4818578049921334
73 vs 419,0.42540715227282394
73 vs 420,0.34029212909809925
73 vs 421,0.4122911085597653
73 vs 422,0.26273759408087766
73 vs 423,0.6036324786324786
73 vs 424,0.6058617170557469
73 vs 425,0.4076604158693711
73 vs 426,0.3983097333843602
73 vs 427,0.643436662839648
73 vs 428,0.3929901773185355
73 vs 429,0.44910490283624616
73 vs 430,0.5311327975507081
73 vs 431,0.6900051026916699
73 vs 432,0.45972700599566274
73 vs 433,0.4753348641408343
73 vs 434,0.7032848577624696
73 vs 435,0.34017094017094013
73 vs 436,0.4956244418930986
73 vs 437,0.6349238655208804
73 vs 438,0.3915741803801505
73 vs 439,0.46323510651868866
73 vs 440,0.6002064270720987
73 vs 441,0.6045525577241996
73 vs 442,0.3808904196963898
73 vs 443,0.6148743462176297
73 vs 444,0.5286452353616533
73 vs 445,0.2773695624441893
73 vs 446,0.5925819619849471
73 vs 447,0.3388203214695752
73 vs 448,0.19228855721393037
73 vs 449,0.2882765658885062
73 vs 450,0.5479844367904069
73 vs 451,0.5736086467429752
73 vs 452,0.568210230896798
73 vs 453,0.35237092923660085
73 vs 454,0.37671896925628273
73 vs 455,0.392141854828422
73 vs 456,0.6929178891865458
73 vs 457,0.5109771654547773
73 vs 458,0.6294871794871795
73 vs 459,0.6457966577369563
73 vs 460,0.4917687205000638
73 vs 461,0.4638793213420079
73 vs 462,0.526801887995918
73 vs 463,0.31721520602117614
73 vs 464,0.3881362418675851
73 vs 465,0.628360335076753
73 vs 466,0.434215423635968
73 vs 467,0.542020665901263
73 vs 468,0.15841518901220392
73 vs 469,0.4004393984493487
73 vs 470,0.5159012629161883
73 vs 471,0.5836267381043501
73 vs 472,0.2994514606454905
73 vs 473,0.3713781519751669
73 vs 474,0.403329506314581
73 vs 475,0.4180530911874195
73 vs 476,0.415137985287239
73 vs 477,0.5641025641025642
73 vs 478,0.5800038270187524
73 vs 479,0.4803314430180101
73 vs 480,0.20239826508483225
73 vs 481,0.5547008547008547
73 vs 482,0.36506873447171956
73 vs 483,0.494868251335913
73 vs 484,0.37842978838003716
73 vs 485,0.43827656588850616
73 vs 486,0.15598290598290598
73 vs 487,0.5472828166858018
73 vs 488,0.5443806607985713
73 vs 489,0.43494068120933793
73 vs 490,0.5568758770251307
73 vs 491,0.26627120806225285
73 vs 492,0.26990049751243783
73 vs 493,0.5461538461538462
73 vs 494,0.5018433473657355
73 vs 495,0.28363949483352463
73 vs 496,0.460549815027427
73 vs 497,0.43529786962622785
73 vs 498,0.20223880597014926
73 vs 499,0.3550070162010461
73 vs 500,0.44275417782880466
73 vs 501,0.5407513713483864
73 vs 502,0.6451460645490497
73 vs 503,0.21762342135476465
73 vs 504,0.5699323893353744
73 vs 505,0.5232874091083047
73 vs 506,0.5919313687970404
73 vs 507,0.4284283709656844
73 vs 508,0.4801533642329662
73 vs 509,0.3782178849343028
73 vs 510,0.5047136114300295
73 vs 511,0.430392907258579
73 vs 512,0.3181017986988136
73 vs 513,0.5191510396734278
73 vs 514,0.44927924480163284
73 vs 515,0.5603584640898074
73 vs 516,0.5112227324913893
73 vs 517,0.15668452608751116
73 vs 518,0.5086461631237751
73 vs 519,0.47615129480801127
73 vs 520,0.4728536803163668
73 vs 521,0.5871571629034316
73 vs 522,0.39218650338053324
73 vs 523,0.45262606382009374
73 vs 524,0.44745715865118857
73 vs 525,0.6522770761576733
73 vs 526,0.36604796530169664
73 vs 527,0.447506059446358
73 vs 528,0.4642346873690157
73 vs 529,0.18803418803418803
73 vs 530,0.623047350659291
73 vs 531,0.36091976017349153
73 vs 532,0.6764128077560914
73 vs 533,0.6003061615001913
73 vs 534,0.46227197346600335
73 vs 535,0.3957775226431943
73 vs 536,0.3784283709656844
73 vs 537,0.5082089552238807
73 vs 538,0.5726320321469576
73 vs 539,0.5499321573948439
73 vs 540,0.2503026179643095
73 vs 541,0.35974933027171835
73 vs 542,0.40471006789414754
73 vs 543,0.5391860456390746
73 vs 544,0.3606837606837607
73 vs 545,0.3786643704554152
73 vs 546,0.6383385271444973
73 vs 547,0.32919058553386915
73 vs 548,0.4651188501934771
73 vs 549,0.516006505931879
73 vs 550,0.5050771782115066
73 vs 551,0.3742888123485138
73 vs 552,0.3723147085087384
73 vs 553,0.4866784312057944
73 vs 554,0.5542735042735043
73 vs 555,0.40636154889886233
73 vs 556,0.29274779946421736
73 vs 557,0.2862418675851512
73 vs 558,0.656104094910065
73 vs 559,0.4651805077178211
73 vs 560,0.5723944380660799
73 vs 561,0.5161181273121572
73 vs 562,0.5198728579325594
73 vs 563,0.43299846919249907
73 vs 564,0.5909342177998894
73 vs 565,0.2223434111493813
73 vs 566,0.4447697410383977
73 vs 567,0.6669090445209848
73 vs 568,0.716889909427223
73 vs 569,0.48119890060188564
73 vs 570,0.3563082025768593
73 vs 571,0.6876578645235362
73 vs 572,0.661483789841999
73 vs 573,0.4703087128460263
73 vs 574,0.5383084577114428
73 vs 575,0.4742569205255772
73 vs 576,0.36350299783135603
73 vs 577,0.41149700216864393
73 vs 578,0.48880597014925375
73 vs 579,0.405504528638857
73 vs 580,0.3795213907154206
73 vs 581,0.6330080367393801
73 vs 582,0.4737487774801208
73 vs 583,0.6534379385125654
73 vs 584,0.4897839860526428
73 vs 585,0.22964026023727518
73 vs 586,0.4425925925925926
73 vs 587,0.5585243299173648
73 vs 588,0.6347322093983523
73 vs 589,0.5404452098481949
73 vs 590,0.5281859931113662
73 vs 591,0.4917081260364843
73 vs 592,0.5411787217757368
73 vs 593,0.6150593187906621
73 vs 594,0.4179614746778926
73 vs 595,0.33047582599821407
73 vs 596,0.30851886870324097
73 vs 597,0.5509269889866906
73 vs 598,0.32412510099077263
73 vs 599,0.3007526470213037
73 vs 600,0.3450567674448271
73 vs 601,0.3715524939405536
73 vs 602,0.3147148871029468
73 vs 603,0.2175532593443041
73 vs 604,0.3741548666921801
73 vs 605,0.33462973593570605
73 vs 606,0.528543181528256
73 vs 607,0.44284985329761445
73 vs 608,0.4152613003359272
73 vs 609,0.3501116213802781
73 vs 610,0.37174384487817325
73 vs 611,0.4998851894374283
73 vs 612,0.5940681209337926
73 vs 613,0.551677509886465
73 vs 614,0.46904670785267805
73 vs 615,0.5573250961310663
73 vs 616,0.40032529659395333
73 vs 617,0.19252030446060298
73 vs 618,0.5390100778160479
73 vs 619,0.45827273886975384
73 vs 620,0.47866668986071975
73 vs 621,0.4378428370965684
73 vs 622,0.5396686439596887
73 vs 623,0.6846964809651377
73 vs 624,0.4349343028447506
73 vs 625,0.30103010588085216
73 vs 626,0.45092861484433044
73 vs 627,0.5157099119785686
73 vs 628,0.4205661668348235
73 vs 629,0.5256941786792533
73 vs 630,0.4331722796275035
73 vs 631,0.5712737218882961
73 vs 632,0.5016273941647076
73 vs 633,0.5011672407194796
73 vs 634,0.41611913442235515
73 vs 635,0.4192817961474678
73 vs 636,0.6489922183952035
73 vs 637,0.5266927470907571
73 vs 638,0.23415401624356846
73 vs 639,0.502672534762087
73 vs 640,0.46290343156014796
73 vs 641,0.4201492537313433
73 vs 642,0.645949738487052
73 vs 643,0.5452991452991454
73 vs 644,0.4583192634114496
73 vs 645,0.5221818259131692
73 vs 646,0.45439469320066334
73 vs 647,0.27237762237762236
73 vs 648,0.42111238678402857
73 vs 649,0.6583939277969129
73 vs 650,0.3607539226942212
73 vs 651,0.7296466386018624
73 vs 652,0.5136847812220947
73 vs 653,0.36256537823702006
73 vs 654,0.2691287153973721
73 vs 655,0.4567993366500829
73 vs 656,0.5673491516775099
73 vs 657,0.5204904962367648
73 vs 658,0.513400943997959
73 vs 659,0.5795473183532884
73 vs 660,0.3821724709784411
73 vs 661,0.309452736318408
73 vs 662,0.5373389462941701
73 vs 663,0.4768720500063784
73 vs 664,0.2885699706595229
73 vs 665,0.5295286388569971
73 vs 666,0.2874856486796785
73 vs 667,0.39835438193647144
73 vs 668,0.46618828932261774
73 vs 669,0.5465939533103712
73 vs 670,0.3870582982523281
73 vs 671,0.47606837606837604
73 vs 672,0.5152442913636944
73 vs 673,0.4269469957902794
73 vs 674,0.5005294042607475
73 vs 675,0.42802015563209594
73 vs 676,0.5724286492943209
73 vs 677,0.5801186375813241
73 vs 678,0.5344413463816449
73 vs 679,0.3911186901090325
73 vs 680,0.4811264191861207
73 vs 681,0.4435004464855211
73 vs 682,0.48952247310456265
73 vs 683,0.5452991452991454
73 vs 684,0.3968171960709274
73 vs 685,0.45548326742356593
73 vs 686,0.44540119913254245
73 vs 687,0.33001658374792703
73 vs 688,0.4728728154101289
73 vs 689,0.5624633244036229
73 vs 690,0.5413913339286475
73 vs 691,0.3945847684653655
73 vs 692,0.5207041714504401
73 vs 693,0.5768337798188544
73 vs 694,0.6662074244163797
73 vs 695,0.6153335884679169
73 vs 696,0.3852468427095293
73 vs 697,0.4703406046689629
73 vs 698,0.5414529914529914
73 vs 699,0.5222268610328311
73 vs 700,0.2737107005763722
73 vs 701,0.47807330867032355
73 vs 702,0.5951779563719862
73 vs 703,0.42242632988901646
73 vs 704,0.5147340221967087
73 vs 705,0.3184294146980714
73 vs 706,0.43421992601097076
73 vs 707,0.4889827419678166
73 vs 708,0.5612535612535612
73 vs 709,0.4643874643874644
73 vs 710,0.5166438867931404
73 vs 711,0.7101224646000764
73 vs 712,0.43639707445677595
73 vs 713,0.49939689019291006
73 vs 714,0.33008674575838753
73 vs 715,0.4047901518050772
73 vs 716,0.44911340732236266
73 vs 717,0.577841561423651
73 vs 718,0.3261385380788366
73 vs 719,0.4605179232044904
73 vs 720,0.40562571756601606
73 vs 721,0.4221711953055236
73 vs 722,0.5960007654037505
73 vs 723,0.4422056384742952
73 vs 724,0.5925436917974232
73 vs 725,0.3682038525322108
73 vs 726,0.23617383169621975
73 vs 727,0.5069715524939407
73 vs 728,0.6655400155400155
73 vs 729,0.25523025896160223
73 vs 730,0.48222349789513963
73 vs 731,0.4595037632351065
73 vs 732,0.3638984564357699
73 vs 733,0.4429774205893609
73 vs 734,0.5368177963875945
73 vs 735,0.5713164944508228
73 vs 736,0.586637326189565
73 vs 737,0.45123102436535273
73 vs 738,0.6262214568184717
73 vs 739,0.4883084577114428
73 vs 740,0.3039992345962495
73 vs 741,0.39581791895224727
73 vs 742,0.4445188586979632
73 vs 743,0.35316366883531064
73 vs 744,0.476087511162138
73 vs 745,0.5743908661819108
73 vs 746,0.35570863630565125
73 vs 747,0.5440489858400306
73 vs 748,0.5412488837861972
73 vs 749,0.5096951141727262
73 vs 750,0.44188034188034186
73 vs 751,0.39709146574818216
73 vs 752,0.5427350427350427
73 vs 753,0.30716290343156016
73 vs 754,0.5481885444572012
73 vs 755,0.4283071820385253
73 vs 756,0.6422439086618191
73 vs 757,0.634085980354637
73 vs 758,0.3944827146319683
73 vs 759,0.6121722390379106
73 vs 760,0.4685993111366246
73 vs 761,0.27486215645419626
73 vs 762,0.4672662329378747
73 vs 763,0.49289662797125483
73 vs 764,0.4883594846281414
73 vs 765,0.45620614874346216
73 vs 766,0.3547292029879095
73 vs 767,0.5712846026278862
73 vs 768,0.3120582982523281
73 vs 769,0.4958946526110705
73 vs 770,0.39920553925529045
73 vs 771,0.3940872560275545
73 vs 772,0.4739407358810344
73 vs 773,0.5790662074244164
73 vs 774,0.4578453884424034
73 vs 775,0.5418101798698813
73 vs 776,0.4742569205255772
73 vs 777,0.30046562061487436
73 vs 778,0.27760788133922465
73 vs 779,0.5035208572522004
73 vs 780,0.31874601352213294
73 vs 781,0.25671641791044775
73 vs 782,0.36596643316305877
73 vs 783,0.5228515541948378
73 vs 784,0.4464982778415614
73 vs 785,0.5208026817479554
73 vs 786,0.4059318790662074
73 vs 787,0.6070098226814645
73 vs 788,0.2903048858272739
73 vs 789,0.49360887868350545
73 vs 790,0.470461793596122
73 vs 791,0.5810753922694221
73 vs 792,0.32099210905181047
73 vs 793,0.33634604754007735
73 vs 794,0.599521622655951
73 vs 795,0.7152825615512183
73 vs 796,0.3213712733466904
73 vs 797,0.2425628268911851
73 vs 798,0.4287687436941168
73 vs 799,0.39306033932899603
73 vs 800,0.4557943898739918
73 vs 801,0.3713507056790639
73 vs 802,0.4139282221371774
73 vs 803,0.5145107794361525
73 vs 804,0.41800885681482697
73 vs 805,0.5993579112982098
73 vs 806,0.47910022536888214
73 vs 807,0.5726842993012148
73 vs 808,0.4718458987115704
73 vs 809,0.507660415869371
73 vs 810,0.5991308028621462
73 vs 811,0.37370359739762726
73 vs 812,0.46689912262051564
73 vs 813,0.5604987881107284
73 vs 814,0.4866500829187397
73 vs 815,0.41097078709019
73 vs 816,0.4293340987370838
73 vs 817,0.33800320740619244
73 vs 818,0.481073266147893
73 vs 819,0.3527873453246588
73 vs 820,0.34294765488795337
73 vs 821,0.5593225426412433
73 vs 822,0.42732066164901983
73 vs 823,0.4806671769358336
73 vs 824,0.38054598800867456
73 vs 825,0.5837415486669217
73 vs 826,0.5827954245864695
73 vs 827,0.37696134711060086
73 vs 828,0.5817344899434451
73 vs 829,0.5867840285750734
73 vs 830,0.27743334609006254
73 vs 831,0.3460517923204491
73 vs 832,0.30163923969894113
73 vs 833,0.4270028064804184
73 vs 834,0.5441347394083712
73 vs 835,0.3818184717438449
73 vs 836,0.504301852560559
73 vs 837,0.5637071054981502
73 vs 838,0.6030743717310881
73 vs 839,0.5045988008674576
73 vs 840,0.2766105370582983
73 vs 841,0.5262237762237763
73 vs 842,0.5530389363722696
73 vs 843,0.5272784429500849
73 vs 844,0.369261910657872
73 vs 845,0.2439639409788663
73 vs 846,0.5065123102436535
73 vs 847,0.3301377726750861
73 vs 848,0.45429263936726627
73 vs 849,0.48719411989824635
73 vs 850,0.4395394820767955
73 vs 851,0.5128944268101424
73 vs 852,0.46403240209210356
73 vs 853,0.27635681988915817
73 vs 854,0.347486924352596
73 vs 855,0.43439214185482844
73 vs 856,0.5369863138519855
73 vs 857,0.3535017221584386
73 vs 858,0.4414338563592295
73 vs 859,0.52415486669218
73 vs 860,0.4313780102337317
73 vs 861,0.47534240220807383
73 vs 862,0.5915006773215729
73 vs 863,0.5719160607220308
73 vs 864,0.353112641918612
73 vs 865,0.47881390766962906
73 vs 866,0.4095356550580431
73 vs 867,0.42888761321597146
73 vs 868,0.6366288217034487
73 vs 869,0.23865288939915807
73 vs 870,0.44112769485903813
73 vs 871,0.5519135093761959
73 vs 872,0.2127482246885232
73 vs 873,0.4274205893608879
73 vs 874,0.42794645008575355
73 vs 875,0.504282202043396
73 vs 876,0.4031445337415487
73 vs 877,0.5279308585278735
73 vs 878,0.49586681974741675
